0,1,2
0.748714560108613,0.748714560108613,0.748714560108613
0.748714560108613,0.748714560108613,0.748714560108613
0.7310585786300049,0.7310585786300049,0.7310585786300049
0.7403636748167185,0.7403636748167185,0.7403636748167185
0.7487565743674363,0.7487565743674363,0.7487565743674363
0.7432614529206619,0.7432614529206619,0.7432614529206619
0.7422465762997532,0.7422465762997532,0.7422465762997532
0.7310585786300049,0.7310585786300049,0.7310585786300049
0.7493860912800862,0.7493860912800862,0.7493860912800862
